ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
43,0,52,14,1,508.62,508.62,508.62,ANTICONGELANTE,50,50
44,0,31,41,1,50,50,50,FOCOS DE STOP,6.98,6.98
44,0,31,41,1,1050,1050,1050,BALATAS DELANTERAS,340.51,340.51
44,0,31,41,1,1080,1080,1080,DISCOS DELANTEROS,594.82,594.82
44,0,31,41,1,2160,2160,2160,KIT DE EMBRAGUE,327.59,327.59
44,0,31,41,1,630,630,630,CABLES BUJIA CHEVY,301.73,301.73
44,0,31,41,1,1750,1750,1750,KIT DE AFINACION,327.59,327.59
44,0,31,41,1,810,810,810,BOMBA CHIGUETERA,310,310
44,0,31,41,1,1293.1,1293.1,1293.1,VERIFICACION,277.59,277.59
44,0,31,41,1,108,108,108,FOCO FARO,5,5
45,0,53,57,1,77.59,77.59,77.59,LAVADO DE CUERPO DE ACELERACION,43.11,43.11
45,0,53,57,1,1510.35,1510.35,1510.35,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
45,0,53,57,7,142.24,142.24,995.68,ACEITE SINTETICO,68.96,68.96
45,0,53,57,1,100,100,100,FILTRO ACEITE PATHFINDER,43.1,43.1
45,0,53,57,1,100,100,100,FILTRO DE AIRE PATHFINDER,49.14,49.14
46,0,54,58,1,307.34,307.34,307.34,FILTRO AIRE,51.73,51.73
46,0,54,58,1,1378,1378,1378,ESTETICA AUTOMOTRIZ,1000,1000
46,0,54,58,1,775,775,775,CAMBIO ACEITE,100,100
47,0,45,52,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
47,0,45,52,8,68.96,68.96,551.68,ACEITE,30.17,30.17
47,0,45,52,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
47,0,45,52,1,846.77,846.77,846.77,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
47,0,45,52,1,3964.65,3964.65,3964.65,AMORTIGUADORES TRASEROS FORD,1433.3,1433.3
47,0,45,52,1,3017.24,3017.24,3017.24,FRENOS TRASEROS FORD,450,450
47,0,45,52,1,2240.51,2240.51,2240.51,BATERIA GONHER FORD,1198.28,1198.28
47,0,45,52,1,602.58,602.58,602.58,TERMINALES FORD,120,120
35,0,43,50,8,200,200,1600,BUJIA ARMADA,103.45,103.45
36,0,44,51,1,904.31,904.31,904.31,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
36,0,44,51,8,142.24,142.24,1137.92,ACEITE SINTETICO,68.96,68.96
36,0,44,51,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
36,0,44,51,1,387.93,387.93,387.93,FILTRO AIRE LANROVER,215.52,215.52
36,0,44,51,1,250,250,250,FILTRO ACEITE LANROVER,137.94,137.94
42,0,17,18,1,603.44,603.44,603.44,SOLDAR UN RIN BMW,301.72,301.72
47,0,45,52,1,508.62,508.62,508.62,CABLE AUTOMOTRIZ,120,120
47,0,45,52,1,201.72,201.72,201.72,FILTRO AIRE FORD,112.07,112.07
47,0,45,52,1,120,120,120,FILTRO ACEITE FORD,43.11,43.11
47,0,45,52,8,100,100,800,BUJIAS FORD,25.85,25.85
49,0,10,10,1,1293.1,1293.1,1293.1,BALATAS DELANTERAS,340.51,340.51
49,0,10,10,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
49,0,10,10,5,80,80,400,ACEITE,30.17,30.17
49,0,10,10,4,108.63,108.63,434.52,BUJIAS,60.5,60.5
49,0,10,10,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
